Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,season,HomeTeamPoints,AwayTeamPoints,HomeTeamStrength,AwayTeamStrength,avgHG,avgHHG,avgHST,avgHR,avgHomeWinOdds,avgHomeDrawOdds,avgAG,avgHAG,avgAST,avgAR,avgAwayWinOdds,avgAwayDrawOdds
B1,2023-10-28,19:45,Anderlecht,Oud-Heverlee Leuven,5.0,1.0,H,2.0,1.0,H,18.0,13.0,9.0,7.0,13.0,13.0,5.0,1.0,1.0,1.0,0.0,0.0,1.5,4.47,5.89,S2023/2024,3,0,1.0,10.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2023-10-28,17:15,Eupen,Charleroi,2.0,0.0,H,1.0,0.0,H,8.0,17.0,5.0,5.0,11.0,13.0,4.0,8.0,3.0,2.0,0.0,0.0,3.37,3.71,2.03,S2023/2024,3,0,14.0,10.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2023-10-28,15:00,Mechelen,Cercle Brugge,0.0,2.0,A,0.0,0.0,D,11.0,22.0,7.0,4.0,13.0,15.0,8.0,3.0,1.0,3.0,0.0,0.0,3.14,3.7,2.13,S2023/2024,0,3,7.0,4.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2023-10-27,19:45,St Truiden,RWD Molenbeek,2.0,1.0,H,0.0,0.0,D,9.0,10.0,5.0,3.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.86,3.7,3.99,S2023/2024,3,0,5.0,15.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2023-10-22,18:15,Oud-Heverlee Leuven,St Truiden,4.0,0.0,H,2.0,0.0,H,11.0,18.0,4.0,3.0,9.0,12.0,3.0,7.0,1.0,3.0,0.0,0.0,2.26,3.51,3.0,S2023/2024,3,0,11.0,9.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2023-10-22,17:30,Standard,Anderlecht,3.0,2.0,H,0.0,2.0,A,15.0,13.0,8.0,7.0,12.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0,3.01,3.47,2.26,S2023/2024,3,0,12.0,4.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2023-10-22,15:00,Cercle Brugge,Gent,2.0,0.0,H,0.0,0.0,D,16.0,10.0,5.0,4.0,17.0,15.0,6.0,7.0,3.0,2.0,0.0,1.0,2.64,3.56,2.48,S2023/2024,3,0,9.0,2.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2023-10-22,12:30,Genk,Mechelen,4.0,0.0,H,2.0,0.0,H,19.0,10.0,9.0,3.0,6.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,1.53,4.42,5.53,S2023/2024,3,0,7.0,6.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2023-10-21,19:45,Charleroi,Antwerp,3.0,2.0,H,0.0,0.0,D,10.0,11.0,5.0,5.0,6.0,12.0,5.0,2.0,2.0,2.0,0.0,0.0,3.28,3.49,2.13,S2023/2024,3,0,10.0,8.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2023-10-21,17:15,RWD Molenbeek,Westerlo,1.0,1.0,D,0.0,0.0,D,12.0,9.0,6.0,5.0,10.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0,2.29,3.6,2.89,S2023/2024,1,1,14.0,10.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2023-10-21,15:00,Kortrijk,Club Brugge,1.0,0.0,H,1.0,0.0,H,6.0,18.0,2.0,4.0,14.0,9.0,1.0,9.0,4.0,2.0,0.0,0.0,6.96,5.05,1.39,S2023/2024,3,0,14.0,3.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2023-10-20,19:45,St. Gilloise,Eupen,4.0,1.0,H,2.0,0.0,H,21.0,6.0,11.0,1.0,14.0,14.0,3.0,1.0,0.0,3.0,0.0,1.0,1.19,6.95,13.28,S2023/2024,3,0,2.0,16.0,2.15,1.2,6.75,0.0,1.6515,4.58,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2023-10-08,18:15,St Truiden,St. Gilloise,0.0,4.0,A,0.0,2.0,A,9.0,12.0,1.0,7.0,3.0,15.0,3.0,5.0,1.0,4.0,0.0,0.0,4.05,3.74,1.82,S2023/2024,0,3,5.0,1.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2023-10-08,17:30,Gent,Genk,1.0,1.0,D,0.0,0.0,D,18.0,20.0,9.0,6.0,9.0,14.0,4.0,9.0,1.0,3.0,0.0,0.0,2.0,3.75,3.39,S2023/2024,1,1,4.0,7.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2023-10-08,15:00,Antwerp,Eupen,4.0,1.0,H,2.0,1.0,H,27.0,5.0,12.0,2.0,8.0,10.0,8.0,2.0,0.0,2.0,0.0,0.0,1.23,6.33,10.72,S2023/2024,3,0,6.0,16.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2023-10-08,12:30,Standard,Club Brugge,2.0,1.0,H,1.0,0.0,H,7.0,16.0,5.0,7.0,13.0,14.0,1.0,6.0,4.0,1.0,0.0,0.0,4.62,4.07,1.67,S2023/2024,3,0,12.0,3.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2023-10-07,19:45,Anderlecht,Mechelen,3.0,1.0,H,1.0,0.0,H,19.0,13.0,9.0,3.0,14.0,10.0,8.0,1.0,2.0,3.0,0.0,0.0,1.73,3.96,4.33,S2023/2024,3,0,1.0,6.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2023-10-07,17:15,Westerlo,Kortrijk,1.0,0.0,H,1.0,0.0,H,13.0,13.0,4.0,3.0,15.0,10.0,1.0,10.0,2.0,4.0,0.0,0.0,1.83,4.08,3.73,S2023/2024,3,0,13.0,13.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2023-10-07,15:00,Cercle Brugge,Oud-Heverlee Leuven,3.0,2.0,H,2.0,2.0,D,18.0,13.0,7.0,5.0,9.0,9.0,6.0,6.0,2.0,3.0,0.0,0.0,1.58,4.36,5.01,S2023/2024,3,0,9.0,10.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2023-10-06,19:45,Charleroi,RWD Molenbeek,2.0,1.0,H,0.0,0.0,D,22.0,6.0,7.0,3.0,9.0,7.0,14.0,2.0,1.0,3.0,0.0,1.0,1.89,3.76,3.75,S2023/2024,3,0,10.0,15.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2023-10-01,18:15,RWD Molenbeek,Gent,1.0,1.0,D,1.0,1.0,D,9.0,19.0,3.0,9.0,9.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0,4.57,4.11,1.67,S2023/2024,1,1,14.0,2.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2023-10-01,17:30,Club Brugge,St Truiden,1.0,1.0,D,0.0,0.0,D,20.0,12.0,7.0,3.0,12.0,8.0,11.0,4.0,3.0,1.0,0.0,0.0,1.39,4.91,7.36,S2023/2024,1,1,3.0,9.0,2.35,0.85,6.2,0.05,1.605,4.715,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2023-10-01,15:00,Genk,Westerlo,3.0,3.0,D,2.0,1.0,H,18.0,10.0,6.0,7.0,7.0,12.0,4.0,7.0,2.0,2.0,1.0,0.0,1.45,4.7,6.32,S2023/2024,1,1,7.0,10.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2023-10-01,12:30,St. Gilloise,Charleroi,3.0,1.0,H,3.0,1.0,H,17.0,4.0,7.0,3.0,13.0,13.0,8.0,7.0,1.0,2.0,0.0,0.0,1.58,4.31,5.12,S2023/2024,3,0,2.0,10.0,2.15,1.2,6.75,0.0,1.6515,4.58,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2023-09-30,19:45,Mechelen,Antwerp,0.0,0.0,D,0.0,0.0,D,14.0,22.0,3.0,4.0,3.0,5.0,5.0,13.0,0.0,1.0,0.0,0.0,3.77,3.77,1.89,S2023/2024,1,1,7.0,8.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2023-09-30,17:15,Oud-Heverlee Leuven,Standard,1.0,2.0,A,0.0,1.0,A,11.0,14.0,5.0,3.0,10.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0,2.29,3.65,2.85,S2023/2024,0,3,11.0,13.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.25,0.55,3.95,0.15,3.937,3.808
B1,2023-09-30,15:00,Eupen,Anderlecht,1.0,3.0,A,1.0,1.0,D,9.0,20.0,3.0,6.0,11.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,4.3,3.92,1.75,S2023/2024,0,3,14.0,4.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2023-09-29,19:45,Kortrijk,Cercle Brugge,2.0,1.0,H,0.0,0.0,D,10.0,10.0,4.0,2.0,13.0,19.0,3.0,7.0,3.0,1.0,0.0,0.0,4.68,4.25,1.63,S2023/2024,3,0,14.0,4.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2023-09-28,19:45,Club Brugge,Genk,1.0,1.0,D,0.0,1.0,A,18.0,15.0,3.0,5.0,16.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0,1.79,3.92,4.03,S2023/2024,1,1,3.0,7.0,2.35,0.85,6.2,0.05,1.605,4.715,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2023-09-28,17:30,RWD Molenbeek,St. Gilloise,2.0,3.0,A,2.0,2.0,D,10.0,16.0,7.0,8.0,8.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0,4.64,4.06,1.68,S2023/2024,0,3,14.0,1.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2023-09-27,19:45,Antwerp,Gent,0.0,0.0,D,0.0,0.0,D,14.0,6.0,4.0,2.0,10.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0,2.12,3.61,3.21,S2023/2024,1,1,6.0,2.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2023-09-24,18:15,Gent,Eupen,2.0,1.0,H,0.0,1.0,A,13.0,14.0,6.0,3.0,9.0,16.0,3.0,7.0,1.0,4.0,1.0,0.0,1.28,5.73,9.63,S2023/2024,3,0,4.0,16.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2023-09-24,17:30,Anderlecht,Club Brugge,1.0,1.0,D,1.0,0.0,H,8.0,9.0,1.0,3.0,12.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,2.96,3.65,2.23,S2023/2024,1,1,1.0,3.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2023-09-24,15:00,Cercle Brugge,St. Gilloise,0.0,2.0,A,0.0,1.0,A,6.0,15.0,1.0,7.0,8.0,17.0,3.0,2.0,3.0,3.0,1.0,0.0,2.76,3.49,2.44,S2023/2024,0,3,9.0,1.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2023-09-24,12:30,Genk,St Truiden,3.0,3.0,D,0.0,3.0,A,20.0,16.0,7.0,6.0,17.0,11.0,5.0,1.0,2.0,4.0,0.0,0.0,1.57,4.23,5.33,S2023/2024,1,1,7.0,9.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2023-09-23,19:45,Antwerp,RWD Molenbeek,0.0,0.0,D,0.0,0.0,D,14.0,5.0,3.0,1.0,4.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0,1.32,5.33,8.56,S2023/2024,1,1,6.0,15.0,1.95,0.9,5.35,0.0,2.119,4.1579999999999995,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2023-09-23,17:15,Mechelen,Oud-Heverlee Leuven,1.0,2.0,A,0.0,2.0,A,16.0,15.0,4.0,8.0,12.0,7.0,6.0,6.0,5.0,3.0,0.0,0.0,1.91,3.84,3.67,S2023/2024,0,3,7.0,10.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2023-09-23,15:00,Charleroi,Kortrijk,1.0,0.0,H,1.0,0.0,H,14.0,13.0,5.0,3.0,16.0,13.0,8.0,7.0,2.0,1.0,0.0,0.0,1.64,4.16,4.77,S2023/2024,3,0,10.0,13.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2023-09-22,19:45,Standard,Westerlo,0.0,0.0,D,0.0,0.0,D,14.0,3.0,5.0,2.0,6.0,23.0,5.0,2.0,0.0,3.0,0.0,0.0,1.84,3.99,3.78,S2023/2024,1,1,12.0,10.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2023-09-17,18:15,St Truiden,Mechelen,2.0,0.0,H,1.0,0.0,H,16.0,13.0,4.0,7.0,8.0,12.0,1.0,7.0,1.0,2.0,0.0,0.0,2.38,3.41,2.87,S2023/2024,3,0,5.0,6.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2023-09-17,17:30,Oud-Heverlee Leuven,Gent,1.0,1.0,D,1.0,1.0,D,9.0,22.0,2.0,4.0,7.0,11.0,3.0,16.0,4.0,3.0,0.0,0.0,4.22,3.98,1.75,S2023/2024,1,1,11.0,2.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.619047619047619,0.8095238095238095,5.380952380952381,0.19047619047619047,2.393809523809524,3.8423809523809522
B1,2023-09-17,15:00,Kortrijk,Anderlecht,2.0,2.0,D,1.0,1.0,D,9.0,18.0,4.0,6.0,13.0,6.0,3.0,11.0,5.0,1.0,1.0,1.0,4.52,4.09,1.68,S2023/2024,1,1,14.0,4.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2023-09-17,12:30,Eupen,Standard,1.0,3.0,A,0.0,2.0,A,13.0,16.0,3.0,6.0,5.0,12.0,6.0,6.0,1.0,4.0,0.0,1.0,2.95,3.42,2.32,S2023/2024,0,3,14.0,13.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,1.25,0.55,3.95,0.15,3.937,3.808
B1,2023-09-16,19:45,Club Brugge,Charleroi,4.0,2.0,H,2.0,2.0,D,25.0,14.0,10.0,8.0,8.0,6.0,5.0,5.0,2.0,3.0,0.0,0.0,1.4,4.96,6.78,S2023/2024,3,0,3.0,10.0,2.35,0.85,6.2,0.05,1.605,4.715,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2023-09-16,17:15,St. Gilloise,Genk,0.0,2.0,A,0.0,1.0,A,25.0,7.0,4.0,2.0,15.0,15.0,7.0,3.0,1.0,6.0,0.0,0.0,1.97,3.7,3.56,S2023/2024,0,3,2.0,7.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.3,0.55,4.9,0.2,2.67,3.8175
B1,2023-09-16,15:00,RWD Molenbeek,Cercle Brugge,2.0,1.0,H,1.0,1.0,D,10.0,15.0,5.0,4.0,18.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,4.05,3.93,1.79,S2023/2024,3,0,14.0,4.0,1.0555555555555556,0.5,4.388888888888889,0.05555555555555555,3.515,3.751666666666667,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2023-09-15,19:45,Westerlo,Antwerp,0.0,3.0,A,0.0,1.0,A,9.0,15.0,2.0,4.0,13.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,5.28,4.28,1.57,S2023/2024,0,3,13.0,8.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2023-09-03,18:15,Charleroi,St Truiden,1.0,1.0,D,0.0,0.0,D,18.0,8.0,5.0,5.0,12.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,2.24,3.38,3.14,S2023/2024,1,1,10.0,9.0,1.3333333333333333,0.4444444444444444,4.555555555555555,0.1111111111111111,2.727222222222222,3.7122222222222216,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2023-09-03,17:30,Genk,Anderlecht,1.0,1.0,D,0.0,0.0,D,12.0,8.0,4.0,4.0,6.0,15.0,7.0,7.0,5.0,6.0,1.0,0.0,1.93,3.68,3.69,S2023/2024,1,1,7.0,4.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,1.6,0.85,5.0,0.1,2.6814999999999998,3.7024999999999997
B1,2023-09-03,15:00,St. Gilloise,Antwerp,2.0,2.0,D,1.0,2.0,A,24.0,8.0,7.0,5.0,9.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0,2.32,3.3,3.08,S2023/2024,1,1,2.0,8.0,2.15,1.2,6.75,0.0,1.6515,4.58,1.15,0.55,4.05,0.1,2.5785,3.793
B1,2023-09-03,12:30,Gent,Club Brugge,2.0,1.0,H,1.0,1.0,D,14.0,14.0,4.0,7.0,14.0,12.0,5.0,6.0,2.0,0.0,1.0,0.0,2.39,3.62,2.73,S2023/2024,3,0,4.0,3.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.8,0.8,5.1,0.15,1.9965,3.902
B1,2023-09-02,19:45,Standard,RWD Molenbeek,1.0,1.0,D,1.0,1.0,D,11.0,8.0,4.0,3.0,9.0,22.0,5.0,0.0,1.0,3.0,0.0,0.0,2.01,3.63,3.51,S2023/2024,1,1,12.0,15.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2023-09-02,17:15,Mechelen,Eupen,1.0,0.0,H,0.0,0.0,D,22.0,9.0,6.0,1.0,10.0,13.0,6.0,4.0,0.0,1.0,0.0,0.0,1.77,3.98,4.06,S2023/2024,3,0,7.0,16.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2023-09-02,15:00,Cercle Brugge,Westerlo,2.0,1.0,H,1.0,0.0,H,21.0,7.0,6.0,1.0,16.0,16.0,14.0,1.0,0.0,1.0,0.0,0.0,1.56,4.38,5.24,S2023/2024,3,0,9.0,10.0,1.7,0.85,5.1,0.05,2.283,3.9185000000000003,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2023-09-01,19:45,Oud-Heverlee Leuven,Kortrijk,3.0,0.0,H,1.0,0.0,H,20.0,13.0,9.0,7.0,10.0,14.0,4.0,1.0,1.0,3.0,0.0,0.0,1.61,4.45,4.65,S2023/2024,3,0,11.0,13.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,0.6666666666666666,0.2222222222222222,2.7777777777777777,0.0,7.011666666666667,4.844444444444445
B1,2023-08-27,17:30,Anderlecht,Charleroi,2.0,1.0,H,1.0,0.0,H,15.0,18.0,8.0,5.0,12.0,16.0,4.0,7.0,0.0,2.0,0.0,0.0,1.75,3.9,4.32,S2023/2024,3,0,1.0,10.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2023-08-27,15:00,St Truiden,Cercle Brugge,0.0,2.0,A,0.0,0.0,D,20.0,25.0,4.0,8.0,8.0,18.0,8.0,8.0,1.0,1.0,0.0,0.0,3.16,3.36,2.24,S2023/2024,0,3,5.0,4.0,1.3,0.5,5.25,0.0,2.7785,3.633,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2023-08-26,19:45,Kortrijk,Standard,1.0,1.0,D,1.0,0.0,H,19.0,23.0,6.0,6.0,7.0,12.0,7.0,10.0,0.0,2.0,0.0,0.0,2.97,3.54,2.27,S2023/2024,1,1,14.0,13.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,1.25,0.55,3.95,0.15,3.937,3.808
B1,2023-08-26,17:15,Eupen,Oud-Heverlee Leuven,3.0,1.0,H,1.0,0.0,H,17.0,22.0,4.0,5.0,15.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0,2.96,3.68,2.22,S2023/2024,3,0,14.0,10.0,1.0555555555555556,0.3888888888888889,3.111111111111111,0.05555555555555555,4.3116666666666665,3.941666666666667,0.9,0.6,3.9,0.05,4.7095,4.224
B1,2023-08-26,15:00,Westerlo,Mechelen,2.0,3.0,A,2.0,0.0,H,11.0,17.0,4.0,5.0,8.0,9.0,5.0,4.0,0.0,3.0,0.0,0.0,2.17,3.69,3.04,S2023/2024,0,3,13.0,6.0,1.35,0.8,4.15,0.15,2.9795000000000003,3.717,1.2,0.45,4.3,0.05,3.9755000000000003,3.8340000000000005
B1,2023-08-20,18:15,Kortrijk,Eupen,1.0,3.0,A,0.0,0.0,D,13.0,15.0,4.0,8.0,15.0,15.0,5.0,9.0,5.0,4.0,1.0,0.0,2.27,3.58,2.89,S2023/2024,0,3,14.0,16.0,0.9444444444444444,0.4444444444444444,3.7222222222222223,0.1111111111111111,4.072222222222222,3.9227777777777777,0.5555555555555556,0.2222222222222222,3.3333333333333335,0.1111111111111111,6.388333333333334,4.631111111111111
B1,2023-08-20,17:30,Club Brugge,RWD Molenbeek,7.0,1.0,H,2.0,1.0,H,23.0,9.0,9.0,3.0,10.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.28,5.78,9.33,S2023/2024,3,0,3.0,15.0,2.35,0.85,6.2,0.05,1.605,4.715,1.1111111111111112,0.5555555555555556,3.7222222222222223,0.2777777777777778,5.769444444444444,4.42
B1,2023-08-20,15:00,Genk,Charleroi,0.0,0.0,D,0.0,0.0,D,23.0,7.0,7.0,3.0,11.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,1.56,4.37,5.19,S2023/2024,1,1,7.0,10.0,1.5714285714285714,0.6666666666666666,5.619047619047619,0.09523809523809523,1.927142857142857,4.219047619047619,0.7222222222222222,0.4444444444444444,3.6666666666666665,0.1111111111111111,3.6300000000000003,3.7094444444444443
B1,2023-08-20,15:00,Gent,St Truiden,2.0,2.0,D,1.0,2.0,A,19.0,14.0,5.0,3.0,11.0,9.0,7.0,2.0,2.0,2.0,0.0,0.0,1.41,4.71,6.99,S2023/2024,1,1,4.0,9.0,2.35,1.05,6.1,0.1,1.6905000000000001,4.4755,1.15,0.6,3.9,0.05,4.064,3.8229999999999995
B1,2023-08-20,12:30,Anderlecht,Westerlo,2.0,1.0,H,1.0,0.0,H,24.0,18.0,7.0,3.0,7.0,13.0,6.0,2.0,1.0,3.0,0.0,0.0,1.87,3.69,3.86,S2023/2024,3,0,1.0,10.0,1.9,0.8,5.2,0.05,2.0435,3.9785000000000004,1.4210526315789473,0.5789473684210527,4.473684210526316,0.10526315789473684,4.957368421052632,4.186842105263158
B1,2023-08-19,19:45,Mechelen,St. Gilloise,4.0,0.0,H,1.0,0.0,H,10.0,14.0,7.0,1.0,9.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0,4.2,3.93,1.75,S2023/2024,3,0,7.0,1.0,1.75,0.55,5.7,0.0,2.686,3.7090000000000005,1.85,0.85,5.8,0.15,2.119,3.8674999999999997
B1,2023-08-19,15:00,Standard,Cercle Brugge,0.0,1.0,A,0.0,0.0,D,7.0,16.0,3.0,4.0,10.0,11.0,3.0,2.0,2.0,2.0,0.0,0.0,2.85,3.49,2.35,S2023/2024,0,3,12.0,4.0,1.0526315789473684,0.42105263157894735,4.421052631578948,0.05263157894736842,2.622105263157895,3.6863157894736847,1.15,0.45,4.05,0.15,3.1079999999999997,3.8085
B1,2023-08-18,19:45,Oud-Heverlee Leuven,Antwerp,1.0,1.0,D,0.0,1.0,A,10.0,13.0,2.0,4.0,16.0,10.0,7.0,7.0,4.0,2.0,1.0,0.0,4.66,4.07,1.66,S2023/2024,1,1,11.0,8.0,1.4,0.55,4.25,0.15,3.1355,3.8244999999999996,1.15,0.55,4.05,0.1,2.5785,3.793
